sample_id,original_filename,class_name,label,split,relative_reference
TRAIN_03157,Soltanieh_02.jpg,Has Arch,1,train,has_arch/Soltanieh_02.jpg
TRAIN_03158,Dardasht_Minaret-1.jpg,Has Arch,1,train,has_arch/Dardasht_Minaret-1.jpg
TRAIN_03159,"Bazaar_of_Tabriz_,_Nowruz_2018_(13970103000241636574082417583368_91000).jpg",Has Arch,1,train,"has_arch/Bazaar_of_Tabriz_,_Nowruz_2018_(13970103000241636574082417583368_91000).jpg"
TRAIN_03160,Kashaneh_Tower_of_Bastam_2015-05-25_08.jpg,No Arch,0,train,no_arch/Kashaneh_Tower_of_Bastam_2015-05-25_08.jpg
TRAIN_03161,Mazare_Shahmir0 (1).jpg,No Arch,0,train,no_arch/Mazare_Shahmir0 (1).jpg
TRAIN_03162,"Fin_bathroom_in_Fin_garden2,_Kashan,_Iran.jpg",Has Arch,1,train,"has_arch/Fin_bathroom_in_Fin_garden2,_Kashan,_Iran.jpg"
TRAIN_03163,"Great_Mosque_of_Yazd_(Jame_mosque_of_Yazd),Yazd,_Iran_(مسجد_جامع_یزد)_-_panoramio_(4).jpg",Has Arch,1,train,"has_arch/Great_Mosque_of_Yazd_(Jame_mosque_of_Yazd),Yazd,_Iran_(مسجد_جامع_یزد)_-_panoramio_(4).jpg"
TRAIN_03164,Ferdows_Congregation_Mosque.jpg,Has Arch,1,train,has_arch/Ferdows_Congregation_Mosque.jpg
TRAIN_03165,Mosques_in_Yazd_01.jpg,No Arch,0,train,no_arch/Mosques_in_Yazd_01.jpg
TRAIN_03166,Panorama1_copy.jpg,Has Arch,1,train,has_arch/Panorama1_copy.jpg
TRAIN_03167,"Qavam_Home_,_living_room.jpg",No Arch,0,train,"no_arch/Qavam_Home_,_living_room.jpg"
TRAIN_03168,Gonbad_soltanie_zanjan.jpg,Has Arch,1,train,has_arch/Gonbad_soltanie_zanjan.jpg
TRAIN_03169,Imamzade_Saleh5.jpg,Has Arch,1,train,has_arch/Imamzade_Saleh5.jpg
TRAIN_03170,1396010612502140310379894_خیابان_۳۰_تیر.jpg,No Arch,0,train,no_arch/1396010612502140310379894_خیابان_۳۰_تیر.jpg
TRAIN_03171,حمام_جولان_همدان.jpg,No Arch,0,train,no_arch/حمام_جولان_همدان.jpg
TRAIN_03172,Abbasid_Caravanseray_of_Nishapur_(Ribati-i-Abbasi_of_Nishapur)_-_Morning_002.jpg,Has Arch,1,train,has_arch/Abbasid_Caravanseray_of_Nishapur_(Ribati-i-Abbasi_of_Nishapur)_-_Morning_002.jpg
TRAIN_03173,Jolfa_-_Khaje_nazar_caravanserai_-_panoramio.jpg,Has Arch,1,train,has_arch/Jolfa_-_Khaje_nazar_caravanserai_-_panoramio.jpg
TRAIN_03174,Golpayegan_712.jpg,No Arch,0,train,no_arch/Golpayegan_712.jpg
TRAIN_03175,Eskandar's_jailhouse_(left)_^_12_Imam_Shrine_(right)_-_panoramio.jpg,No Arch,0,train,no_arch/Eskandar's_jailhouse_(left)_^_12_Imam_Shrine_(right)_-_panoramio.jpg
TRAIN_03176,20180330_182116_Pano.jpg,Has Arch,1,train,has_arch/20180330_182116_Pano.jpg
TRAIN_03177,Ministerstvo_spravedlnosti_2.jpg,No Arch,0,train,no_arch/Ministerstvo_spravedlnosti_2.jpg
TRAIN_03178,Deire_Gachin_Caravansarai_-_Sasanian_dating_-_Iran._Qom_Province_-_Dayr-e_Gachin_03.jpg,Has Arch,1,train,has_arch/Deire_Gachin_Caravansarai_-_Sasanian_dating_-_Iran._Qom_Province_-_Dayr-e_Gachin_03.jpg
TRAIN_03179,کاروانسرای_شاه_عباسی_1.jpg,Has Arch,1,train,has_arch/کاروانسرای_شاه_عباسی_1.jpg
TRAIN_03180,"Abbasian_Historical_House7,_late_18th_century,_Kashan_-_03-26-2013.jpg",Has Arch,1,train,"has_arch/Abbasian_Historical_House7,_late_18th_century,_Kashan_-_03-26-2013.jpg"
TRAIN_03181,Ovlia_Caravanserai_of_Sabzevar_02.jpg,No Arch,0,train,no_arch/Ovlia_Caravanserai_of_Sabzevar_02.jpg
TRAIN_03182,3کاروان_سرای_شاه_عباسی_عباس_آباد.jpg,Has Arch,1,train,has_arch/3کاروان_سرای_شاه_عباسی_عباس_آباد.jpg
TRAIN_03183,Art_of_Geometry.jpg,No Arch,0,train,no_arch/Art_of_Geometry.jpg
TRAIN_03184,Tehran_Grand_Bazaar_2020-04-13_24.jpg,No Arch,0,train,no_arch/Tehran_Grand_Bazaar_2020-04-13_24.jpg
TRAIN_03185,Amirabad_Castle_(Varamin_County)_2.jpg,No Arch,0,train,no_arch/Amirabad_Castle_(Varamin_County)_2.jpg
TRAIN_03186,Qajar_Hammam2022-03-09_14.jpg,Has Arch,1,train,has_arch/Qajar_Hammam2022-03-09_14.jpg
TRAIN_03187,Jameh_Mosque_of_Yazd_-_18_December_2017_16.jpg,Has Arch,1,train,has_arch/Jameh_Mosque_of_Yazd_-_18_December_2017_16.jpg
TRAIN_03188,Kharaneq.jpg,Has Arch,1,train,has_arch/Kharaneq.jpg
TRAIN_03189,اتراق_گاهی_در_مسیر_آبشار.jpg,Has Arch,1,train,has_arch/اتراق_گاهی_در_مسیر_آبشار.jpg
TRAIN_03190,ZuzanMosque99.jpg,Has Arch,1,train,has_arch/ZuzanMosque99.jpg
TRAIN_03191,Image_of_shah_mosque.jpg,Has Arch,1,train,has_arch/Image_of_shah_mosque.jpg
TRAIN_03192,Another_view_of_once_prosperous_bazaar.jpg,Has Arch,1,train,has_arch/Another_view_of_once_prosperous_bazaar.jpg
TRAIN_03193,Enteshar_Publications.jpg,No Arch,0,train,no_arch/Enteshar_Publications.jpg
TRAIN_03194,Gonabad_mosque_main_yard_close_view.jpg,Has Arch,1,train,has_arch/Gonabad_mosque_main_yard_close_view.jpg
TRAIN_03195,Mausoleum_of_Sheikh_Ala_ud-Daula_Simnani_2020-04-06_14.jpg,Has Arch,1,train,has_arch/Mausoleum_of_Sheikh_Ala_ud-Daula_Simnani_2020-04-06_14.jpg
TRAIN_03196,"Abbasi_Hotel,_Esfahan-4945035281.jpg",Has Arch,1,train,"has_arch/Abbasi_Hotel,_Esfahan-4945035281.jpg"
TRAIN_03197,Gonbadkabod9.jpg,No Arch,0,train,no_arch/Gonbadkabod9.jpg
TRAIN_03198,Imamsquare2.jpg,Has Arch,1,train,has_arch/Imamsquare2.jpg
TRAIN_03199,بازار_قلعه_محمود1.jpg,Has Arch,1,train,has_arch/بازار_قلعه_محمود1.jpg
TRAIN_03200,Bayazid-mosque-1.jpg,Has Arch,1,train,has_arch/Bayazid-mosque-1.jpg
TRAIN_03201,Mehrab_madreseh_kashan.jpg,Has Arch,1,train,has_arch/Mehrab_madreseh_kashan.jpg
TRAIN_03202,1243.Bazaar.Tabriz_(1470548939).jpg,Has Arch,1,train,has_arch/1243.Bazaar.Tabriz_(1470548939).jpg
TRAIN_03203,Haftshooyeh_Jame_mosque-Negin_Mohamadi_Fard-07.jpg,Has Arch,1,train,has_arch/Haftshooyeh_Jame_mosque-Negin_Mohamadi_Fard-07.jpg
TRAIN_03204,حجره_ی_مسجد.jpg,Has Arch,1,train,has_arch/حجره_ی_مسجد.jpg
TRAIN_03205,My_House_13.jpg,No Arch,0,train,no_arch/My_House_13.jpg
TRAIN_03206,Sa'd_al-Saltaneh_Caravanserai_2020-01-31_06.jpg,Has Arch,1,train,has_arch/Sa'd_al-Saltaneh_Caravanserai_2020-01-31_06.jpg
TRAIN_03207,20180406_183539Tomb_of_Khajeh_Atabak_-_Kerman.jpg,No Arch,0,train,no_arch/20180406_183539Tomb_of_Khajeh_Atabak_-_Kerman.jpg
TRAIN_03208,Ali_Gholi_Agha_Hammam_13961225_15.jpg,Has Arch,1,train,has_arch/Ali_Gholi_Agha_Hammam_13961225_15.jpg
TRAIN_03209,"Fatima_Masumeh_Shrine,_Qom_13.jpg",No Arch,0,train,"no_arch/Fatima_Masumeh_Shrine,_Qom_13.jpg"
TRAIN_03210,Ghari_Bridge_2.jpg,Has Arch,1,train,has_arch/Ghari_Bridge_2.jpg
TRAIN_03211,"Tomb_of_Ferdowsi_Tus,_Iran.jpg",No Arch,0,train,"no_arch/Tomb_of_Ferdowsi_Tus,_Iran.jpg"
TRAIN_03212,Ak_Tepe_East_side_walk_in_2011_0052.jpg,Has Arch,1,train,has_arch/Ak_Tepe_East_side_walk_in_2011_0052.jpg
TRAIN_03213,Nikon_5300_140.jpg,Has Arch,1,train,has_arch/Nikon_5300_140.jpg
TRAIN_03214,Alborz_HighSchool_SouthFacade_Tehran_Iran_001.jpg,Has Arch,1,train,has_arch/Alborz_HighSchool_SouthFacade_Tehran_Iran_001.jpg
TRAIN_03215,کاروان_سرای_سعدالسلطنه_6.jpg,Has Arch,1,train,has_arch/کاروان_سرای_سعدالسلطنه_6.jpg
TRAIN_03216,Seyed_salah_aldin_mohamad-abdanan12.jpg,Has Arch,1,train,has_arch/Seyed_salah_aldin_mohamad-abdanan12.jpg
TRAIN_03217,SDC15423_karvansarai_zanjan_(1).jpg,Has Arch,1,train,has_arch/SDC15423_karvansarai_zanjan_(1).jpg
TRAIN_03218,Soltan_Ebrahim_(cropped)_2.jpg,No Arch,0,train,no_arch/Soltan_Ebrahim_(cropped)_2.jpg
TRAIN_03219,058_نمای_عمومی_برج_طغرل_02.jpg,Has Arch,1,train,has_arch/058_نمای_عمومی_برج_طغرل_02.jpg
TRAIN_03220,Kharanagh_caravansary_02.jpg,Has Arch,1,train,has_arch/Kharanagh_caravansary_02.jpg
TRAIN_03221,"Grand_Bazaar,_Tehran_(41905709974).jpg",Has Arch,1,train,"has_arch/Grand_Bazaar,_Tehran_(41905709974).jpg"
TRAIN_03222,بادگیر_آب_انبار.jpg,Has Arch,1,train,has_arch/بادگیر_آب_انبار.jpg
TRAIN_03223,Interior_Jameh_Mosque_of_Isfahan_2015.jpg,Has Arch,1,train,has_arch/Interior_Jameh_Mosque_of_Isfahan_2015.jpg
TRAIN_03224,"Isfahan,_Masjed-e_Shah_13.jpg",Has Arch,1,train,"has_arch/Isfahan,_Masjed-e_Shah_13.jpg"
TRAIN_03225,کاروان_سرای_گلو_سفته.jpg,Has Arch,1,train,has_arch/کاروان_سرای_گلو_سفته.jpg
TRAIN_03226,Qajar_Hammam2022-03-09_8.jpg,Has Arch,1,train,has_arch/Qajar_Hammam2022-03-09_8.jpg
TRAIN_03227,Saveh_Mosque_8.jpg,Has Arch,1,train,has_arch/Saveh_Mosque_8.jpg
TRAIN_03228,Caravanserai_Sangi-Zanjan_13970121_16.jpg,No Arch,0,train,no_arch/Caravanserai_Sangi-Zanjan_13970121_16.jpg
TRAIN_03229,Jameh_Mosque_of_Varamin_20190514_17.jpg,Has Arch,1,train,has_arch/Jameh_Mosque_of_Varamin_20190514_17.jpg
TRAIN_03230,8کوچه_باغ_دماب.jpg,No Arch,0,train,no_arch/8کوچه_باغ_دماب.jpg
TRAIN_03231,IranKermanGanjaliKhanKaravanserei3.jpg,Has Arch,1,train,has_arch/IranKermanGanjaliKhanKaravanserei3.jpg
TRAIN_03232,Kelvan_2.jpg,Has Arch,1,train,has_arch/Kelvan_2.jpg
TRAIN_03233,Borujerd_Iran_11.jpg,No Arch,0,train,no_arch/Borujerd_Iran_11.jpg
TRAIN_03234,بازار_قدیمی_کرمان.jpg,No Arch,0,train,no_arch/بازار_قدیمی_کرمان.jpg
TRAIN_03235,بازار_مسگرهای_یزد.jpg,Has Arch,1,train,has_arch/بازار_مسگرهای_یزد.jpg
TRAIN_03236,Vank_Cathedral_Isfahan_Aarash_(181).jpg,Has Arch,1,train,has_arch/Vank_Cathedral_Isfahan_Aarash_(181).jpg
TRAIN_03237,Kenargerd_Caravanserai_by_Mardetanha_(1)_32.jpg,Has Arch,1,train,has_arch/Kenargerd_Caravanserai_by_Mardetanha_(1)_32.jpg
TRAIN_03238,خانه_ظهیرالاسلام_1.jpg,No Arch,0,train,no_arch/خانه_ظهیرالاسلام_1.jpg
TRAIN_03239,Kenargerd_Caravanserai_2019-07-10_21.jpg,Has Arch,1,train,has_arch/Kenargerd_Caravanserai_2019-07-10_21.jpg
TRAIN_03240,Gate_of_Qwysarie_Bazaar.jpg,Has Arch,1,train,has_arch/Gate_of_Qwysarie_Bazaar.jpg
TRAIN_03241,Chehel_Dokhtaran_Tower2018.jpg,No Arch,0,train,no_arch/Chehel_Dokhtaran_Tower2018.jpg
TRAIN_03242,نمایی_از_حیاط_مدرسه_کاسه_گران.jpg,Has Arch,1,train,has_arch/نمایی_از_حیاط_مدرسه_کاسه_گران.jpg
TRAIN_03243,009_نمای_داخلی_مسجد_جامع_ورامین.jpg,Has Arch,1,train,has_arch/009_نمای_داخلی_مسجد_جامع_ورامین.jpg
TRAIN_03244,Jameh_mosques_05.jpg,Has Arch,1,train,has_arch/Jameh_mosques_05.jpg
TRAIN_03245,Chehel_Dokhtaran_Tower2018_11.jpg,No Arch,0,train,no_arch/Chehel_Dokhtaran_Tower2018_11.jpg
TRAIN_03246,نمای_ورودی_تیمچه.jpg,Has Arch,1,train,has_arch/نمای_ورودی_تیمچه.jpg
TRAIN_03247,"Ali_Gholi_Agha_Bathhouse,_18th_century,_Esfahan_-_3-19-2013.jpg",Has Arch,1,train,"has_arch/Ali_Gholi_Agha_Bathhouse,_18th_century,_Esfahan_-_3-19-2013.jpg"
TRAIN_03248,Farzane11.jpg,Has Arch,1,train,has_arch/Farzane11.jpg
TRAIN_03249,"Meidan_Emam,_Esfahan-107907.jpg",Has Arch,1,train,"has_arch/Meidan_Emam,_Esfahan-107907.jpg"
TRAIN_03250,داخلی_موزه_دو.jpg,Has Arch,1,train,has_arch/داخلی_موزه_دو.jpg
TRAIN_03251,Shahreza_shrine.jpg,Has Arch,1,train,has_arch/Shahreza_shrine.jpg
TRAIN_03252,Saman_Twin_Towers_from_Laleh_International_Hotel.png,No Arch,0,train,no_arch/Saman_Twin_Towers_from_Laleh_International_Hotel.png
TRAIN_03253,"Surb_Sargis_church,_Khoy_05.jpg",No Arch,0,train,"no_arch/Surb_Sargis_church,_Khoy_05.jpg"
TRAIN_03254,ZuzanMosque12.jpg,Has Arch,1,train,has_arch/ZuzanMosque12.jpg
TRAIN_03255,Masjed-e_Jameh_&_Imamzadeh-ye_Abd_al-Samad_(20395307114).jpg,No Arch,0,train,no_arch/Masjed-e_Jameh_&_Imamzadeh-ye_Abd_al-Samad_(20395307114).jpg
TRAIN_03256,Jameh_Mosque_Ashtarjan.jpg,Has Arch,1,train,has_arch/Jameh_Mosque_Ashtarjan.jpg
TRAIN_03257,نمایی_از_داخل_ساختمان_عالی_قاپو_اصفهان.jpg,Has Arch,1,train,has_arch/نمایی_از_داخل_ساختمان_عالی_قاپو_اصفهان.jpg
TRAIN_03258,آرامستان.jpg,No Arch,0,train,no_arch/آرامستان.jpg
TRAIN_03259,ایوان_شمالی.jpg,Has Arch,1,train,has_arch/ایوان_شمالی.jpg
TRAIN_03260,Khan_Caravanserai.jpg,No Arch,0,train,no_arch/Khan_Caravanserai.jpg
TRAIN_03261,Inner_Courtyard_-_East_Wall_-_Moghaddam_House.jpg,Has Arch,1,train,has_arch/Inner_Courtyard_-_East_Wall_-_Moghaddam_House.jpg
TRAIN_03262,مجموعه_پاچیان.jpg,Has Arch,1,train,has_arch/مجموعه_پاچیان.jpg
TRAIN_03263,Dehnamak_Caravanserai_20190618_07.jpg,Has Arch,1,train,has_arch/Dehnamak_Caravanserai_20190618_07.jpg
TRAIN_03264,داخل_کاروانسرا_کا_در_حال_حاضر_رستوران_گردیده_است.jpg,Has Arch,1,train,has_arch/داخل_کاروانسرا_کا_در_حال_حاضر_رستوران_گردیده_است.jpg
TRAIN_03265,Chors_Central_mosque_03.jpg,Has Arch,1,train,has_arch/Chors_Central_mosque_03.jpg
TRAIN_03266,کاروان_سرای_شاه_عباسی،_ایزدخواست.jpg,Has Arch,1,train,has_arch/کاروان_سرای_شاه_عباسی،_ایزدخواست.jpg
TRAIN_03267,Meybod_historical_inn_(carvansary).jpg,No Arch,0,train,no_arch/Meybod_historical_inn_(carvansary).jpg
TRAIN_03268,Masjed_shah_2013_Isfahan_46.jpg,Has Arch,1,train,has_arch/Masjed_shah_2013_Isfahan_46.jpg
TRAIN_03269,مسجد_مشیر21.jpg,Has Arch,1,train,has_arch/مسجد_مشیر21.jpg
TRAIN_03270,Baghe_negarestan3.jpg,No Arch,0,train,no_arch/Baghe_negarestan3.jpg
TRAIN_03271,نه_دری_خانه.jpg,No Arch,0,train,no_arch/نه_دری_خانه.jpg
TRAIN_03272,بازار_خوی.jpg,Has Arch,1,train,has_arch/بازار_خوی.jpg
TRAIN_03273,"Narin_Citadel_of_Meybod_(Narin_Ghale),_Meybod,_Yazd,_Iran_(نارین_قلعه_میبد)_-_panoramio_(7).jpg",Has Arch,1,train,"has_arch/Narin_Citadel_of_Meybod_(Narin_Ghale),_Meybod,_Yazd,_Iran_(نارین_قلعه_میبد)_-_panoramio_(7).jpg"
TRAIN_03274,2018-9-77dccba9-73d7-4202-bdc1-5d0dc27546cb-67c460f8c1067c5ba764b46a.jpg,Has Arch,1,train,has_arch/2018-9-77dccba9-73d7-4202-bdc1-5d0dc27546cb-67c460f8c1067c5ba764b46a.jpg
TRAIN_03275,Nasirolmolk_mosque_shiraz_17.jpg,Has Arch,1,train,has_arch/Nasirolmolk_mosque_shiraz_17.jpg
TRAIN_03276,آب_انبار_حاج_سید_حسین_(cropped).jpg,No Arch,0,train,no_arch/آب_انبار_حاج_سید_حسین_(cropped).jpg
TRAIN_03277,در،_کاروانسرا_در_بازار_سر_پوشیده_نیشابور.jpg,Has Arch,1,train,has_arch/در،_کاروانسرا_در_بازار_سر_پوشیده_نیشابور.jpg
TRAIN_03278,Bibi_Shatia_Moque_and_mausoleum_-_Nishapur_52.jpg,Has Arch,1,train,has_arch/Bibi_Shatia_Moque_and_mausoleum_-_Nishapur_52.jpg
TRAIN_03279,بازار_نراق1.jpg,Has Arch,1,train,has_arch/بازار_نراق1.jpg
TRAIN_03280,Bahram237.jpg,Has Arch,1,train,has_arch/Bahram237.jpg
TRAIN_03281,Tehran's_St._George_Church_9285.jpg,Has Arch,1,train,has_arch/Tehran's_St._George_Church_9285.jpg
TRAIN_03282,The_minaret_of_the_Shah's_mother_school.jpg,No Arch,0,train,no_arch/The_minaret_of_the_Shah's_mother_school.jpg
TRAIN_03283,Muqarnas_(9214647639).jpg,Has Arch,1,train,has_arch/Muqarnas_(9214647639).jpg
TRAIN_03284,"Brick,_two_story_chambers.jpg",Has Arch,1,train,"has_arch/Brick,_two_story_chambers.jpg"
TRAIN_03285,Etehad_printing_house.jpg,No Arch,0,train,no_arch/Etehad_printing_house.jpg
TRAIN_03286,آب_انبار_وکیل_کرمان.jpg,Has Arch,1,train,has_arch/آب_انبار_وکیل_کرمان.jpg
TRAIN_03287,Old_City_Na'in_Iran.jpg,Has Arch,1,train,has_arch/Old_City_Na'in_Iran.jpg
TRAIN_03288,61-Isfahan_(15653890613).jpg,Has Arch,1,train,has_arch/61-Isfahan_(15653890613).jpg
TRAIN_03289,Kassegaran-630x420.jpg,Has Arch,1,train,has_arch/Kassegaran-630x420.jpg
TRAIN_03290,iranian-residental-building-97456.jpg,No Arch,0,train,no_arch/iranian-residental-building-97456.jpg
TRAIN_03291,Rashnan-Villa-House-Hamaan-Studio---27743.jpg,No Arch,0,train,no_arch/Rashnan-Villa-House-Hamaan-Studio---27743.jpg
TRAIN_03292,Winter-house-in-Bukan-Iran-by-Shoresh-Abed-CAOI---25506.jpg,No Arch,0,train,no_arch/Winter-house-in-Bukan-Iran-by-Shoresh-Abed-CAOI---25506.jpg
TRAIN_03293,Cinema_pars.jpg,No Arch,0,train,no_arch/Cinema_pars.jpg
TRAIN_03294,Khaf-khargerd-ghyasiye_school1.jpg,Has Arch,1,train,has_arch/Khaf-khargerd-ghyasiye_school1.jpg
TRAIN_03295,Molla_Hassan_Kashi_Mausoleum_13961025_18.jpg,Has Arch,1,train,has_arch/Molla_Hassan_Kashi_Mausoleum_13961025_18.jpg
TRAIN_03296,Jahan_Nama_Garden_09.jpg,No Arch,0,train,no_arch/Jahan_Nama_Garden_09.jpg
TRAIN_03297,Googad_castle_230.jpg,No Arch,0,train,no_arch/Googad_castle_230.jpg
TRAIN_03298,Bazare_Naeen_Isfahan2.jpg,Has Arch,1,train,has_arch/Bazare_Naeen_Isfahan2.jpg
TRAIN_03299,امامزاده_سلطان_سید_هارون.jpg,Has Arch,1,train,has_arch/امامزاده_سلطان_سید_هارون.jpg
TRAIN_03300,1433471 (1)52515.jpg,Has Arch,1,train,has_arch/1433471 (1)52515.jpg
TRAIN_03301,"Bagh-e_Tarikhi-ye_Fin_Pavilion_Ceiling,_Kashan_004_(4164458040).jpg",No Arch,0,train,"no_arch/Bagh-e_Tarikhi-ye_Fin_Pavilion_Ceiling,_Kashan_004_(4164458040).jpg"
TRAIN_03302,Khavidak_old_castle_-_panoramio_(5).jpg,No Arch,0,train,no_arch/Khavidak_old_castle_-_panoramio_(5).jpg
TRAIN_03303,مسجد_ملک_کرمان_۱۵.jpg,Has Arch,1,train,has_arch/مسجد_ملک_کرمان_۱۵.jpg
TRAIN_03304,پل_سنگی_-_panoramio.jpg,Has Arch,1,train,has_arch/پل_سنگی_-_panoramio.jpg
TRAIN_03305,UTEH_FA1.jpg,No Arch,0,train,no_arch/UTEH_FA1.jpg
TRAIN_03306,Khargoshi-ghale.jpg,Has Arch,1,train,has_arch/Khargoshi-ghale.jpg
TRAIN_03307,Ganjali_khan_karvanseray2.jpg,Has Arch,1,train,has_arch/Ganjali_khan_karvanseray2.jpg
TRAIN_03308,Rasteh_Bazar_Jadid-_Tabriz_Bazar.jpg,Has Arch,1,train,has_arch/Rasteh_Bazar_Jadid-_Tabriz_Bazar.jpg
TRAIN_03309,قلعه_دختر_دوم_کرمان_17.jpg,No Arch,0,train,no_arch/قلعه_دختر_دوم_کرمان_17.jpg
TRAIN_03310,کاروان_سرای_میامی.jpg,Has Arch,1,train,has_arch/کاروان_سرای_میامی.jpg
TRAIN_03311,History-of-Dardash-bath-Isfahan.jpg,Has Arch,1,train,has_arch/History-of-Dardash-bath-Isfahan.jpg
TRAIN_03312,Sa'd_al-Saltaneh_Caravanserai2019_21.jpg,Has Arch,1,train,has_arch/Sa'd_al-Saltaneh_Caravanserai2019_21.jpg
TRAIN_03313,Ispahan_mosquee_imam.jpg,Has Arch,1,train,has_arch/Ispahan_mosquee_imam.jpg
TRAIN_03314,Hossein_Khodadad's_House_in_Tehran_prior_to_Islamic_Revoloution.jpg,No Arch,0,train,no_arch/Hossein_Khodadad's_House_in_Tehran_prior_to_Islamic_Revoloution.jpg
TRAIN_03315,شبستان_مسجد_سپسالار.jpg,Has Arch,1,train,has_arch/شبستان_مسجد_سپسالار.jpg
TRAIN_03316,آرامگاه_بی_بی_دختران_شیراز-bib_dokhtaran_shiraz_02.jpg,No Arch,0,train,no_arch/آرامگاه_بی_بی_دختران_شیراز-bib_dokhtaran_shiraz_02.jpg
TRAIN_03317,Imamzeid1.jpg,Has Arch,1,train,has_arch/Imamzeid1.jpg
TRAIN_03318,مجموعه_گ_ن_ج_علی_خ_ا_ن.jpg,Has Arch,1,train,has_arch/مجموعه_گ_ن_ج_علی_خ_ا_ن.jpg
TRAIN_03319,20180816094434_IMG_1167.jpg,Has Arch,1,train,has_arch/20180816094434_IMG_1167.jpg
TRAIN_03320,History-of-Shah-Abbasi-Caravanserai-Damghan.jpg,Has Arch,1,train,has_arch/History-of-Shah-Abbasi-Caravanserai-Damghan.jpg
TRAIN_03321,قلعه_دختر_دوم_کرمان_19.jpg,No Arch,0,train,no_arch/قلعه_دختر_دوم_کرمان_19.jpg
TRAIN_03322,Screenshot (738).png,Has Arch,1,train,has_arch/Screenshot (738).png
TRAIN_03323,"Pasargadae,_Irán,_2016-09-24,_DD_09.jpg",No Arch,0,train,"no_arch/Pasargadae,_Irán,_2016-09-24,_DD_09.jpg"
TRAIN_03324,نمای_قسمتی_از_حمام_باغ_فین_کاشان.jpg,Has Arch,1,train,has_arch/نمای_قسمتی_از_حمام_باغ_فین_کاشان.jpg
TRAIN_03325,Sa'dabad_Complex_3355732.jpg,No Arch,0,train,no_arch/Sa'dabad_Complex_3355732.jpg
TRAIN_03326,Ziaeie_madrese3.jpg,No Arch,0,train,no_arch/Ziaeie_madrese3.jpg
TRAIN_03327,Atigh_mosques.jpg,Has Arch,1,train,has_arch/Atigh_mosques.jpg
TRAIN_03328,Khoy_Old_Bazaar.jpg,Has Arch,1,train,has_arch/Khoy_Old_Bazaar.jpg
TRAIN_03329,20180316_181655Kerman_Bazar.jpg,Has Arch,1,train,has_arch/20180316_181655Kerman_Bazar.jpg
TRAIN_03330,Kouhan_Castle_2020-04-19_01.jpg,No Arch,0,train,no_arch/Kouhan_Castle_2020-04-19_01.jpg
TRAIN_03331,Chalapy_oghly_mausoleum_13961025_21.jpg,No Arch,0,train,no_arch/Chalapy_oghly_mausoleum_13961025_21.jpg
TRAIN_03332,تالار_قصر_آینه.jpg,No Arch,0,train,no_arch/تالار_قصر_آینه.jpg
TRAIN_03333,Hakim_Mosque_2019-07-28_15.jpg,Has Arch,1,train,has_arch/Hakim_Mosque_2019-07-28_15.jpg
TRAIN_03334,Shah_Abbasi_Caravanserai_of_Karaj_05.jpg,Has Arch,1,train,has_arch/Shah_Abbasi_Caravanserai_of_Karaj_05.jpg
TRAIN_03335,نمای_پانومارای_کلیسای_کاتولیک_ها_از_حیاط_مدرسه_فرانسوی_ها.jpg,Has Arch,1,train,has_arch/نمای_پانومارای_کلیسای_کاتولیک_ها_از_حیاط_مدرسه_فرانسوی_ها.jpg
TRAIN_03336,SDC15423_karvansarai_zanjan_(2).jpg,No Arch,0,train,no_arch/SDC15423_karvansarai_zanjan_(2).jpg
TRAIN_03337,1396091810151221212728334_تجریش.jpg,Has Arch,1,train,has_arch/1396091810151221212728334_تجریش.jpg
TRAIN_03338,slide16.jpg,Has Arch,1,train,has_arch/slide16.jpg
TRAIN_03339,قلعه_کرشاهی_ابوزید_آباد.jpg,No Arch,0,train,no_arch/قلعه_کرشاهی_ابوزید_آباد.jpg
TRAIN_03340,خانه_زینت_الملک_شیراز_jwdab3.jpg,No Arch,0,train,no_arch/خانه_زینت_الملک_شیراز_jwdab3.jpg
TRAIN_03341,990803-Khash-IMG_5965-2.jpg,No Arch,0,train,no_arch/990803-Khash-IMG_5965-2.jpg
TRAIN_03342,امامزاده_جعفر.jpg,No Arch,0,train,no_arch/امامزاده_جعفر.jpg
TRAIN_03343,Jahan_Nama_Garden_10.jpg,No Arch,0,train,no_arch/Jahan_Nama_Garden_10.jpg
TRAIN_03344,Qysarie_gate.jpg,Has Arch,1,train,has_arch/Qysarie_gate.jpg
TRAIN_03345,Blue_Mosque_33.jpg,Has Arch,1,train,has_arch/Blue_Mosque_33.jpg
TRAIN_03346,Seh_Kohye_Castle2020_14.jpg,Has Arch,1,train,has_arch/Seh_Kohye_Castle2020_14.jpg
TRAIN_03347,University_of_Tehran_0517.jpg,No Arch,0,train,no_arch/University_of_Tehran_0517.jpg
TRAIN_03348,images (2).jpg,Has Arch,1,train,has_arch/images (2).jpg
TRAIN_03349,Screenshot (735).png,Has Arch,1,train,has_arch/Screenshot (735).png
TRAIN_03350,گنبد_سبز4.jpg,Has Arch,1,train,has_arch/گنبد_سبز4.jpg
TRAIN_03351,آب_انبار_عمرانی_3.jpg,No Arch,0,train,no_arch/آب_انبار_عمرانی_3.jpg
TRAIN_03352,Polkalle.jpg,Has Arch,1,train,has_arch/Polkalle.jpg
